0,0,1.57,0,1.57,0
0,0,1.569999,0,1.57,0
0,0,1.569997,0,1.57,0
0,0,1.569992,0,1.57,0
0,0,1.569984,0,1.57,0
0,0,1.569973,0,1.57,0
0,0,1.569957,0,1.57,0
0,0,1.569936,0,1.57,0
0,0,1.569909,0,1.57,0
0,0,1.569875,0,1.57,0
0,0,1.569834,0,1.57,0
0,0,1.569784,0,1.57,0
0,0,1.569725,0,1.57,0
0,0,1.569657,0,1.57,0
0,0,1.569578,0,1.57,0
0,0,1.569488,0,1.57,0
0,0,1.569386,0,1.57,0
0,0,1.569271,0,1.57,0
0,0,1.569143,0,1.57,0
0,0,1.569,0,1.57,0
0,0,1.568842,0,1.57,0
0,0,1.568669,0,1.57,0
0,0,1.568479,0,1.57,0
0,0,1.568272,0,1.57,0
0,0,1.568047,0,1.57,0
0,0,1.567803,0,1.57,0
0,0,1.56754,0,1.57,0
0,0,1.567259,0,1.57,0
0,0,1.566959,0,1.57,0
0,0,1.566643,0,1.57,0
0,0,1.566311,0,1.57,0
0,0,1.565963,0,1.57,0
0,0,1.5656,0,1.57,0
0,0,1.565224,0,1.57,0
0,0,1.564834,0,1.57,0
0,0,1.564432,0,1.57,0
0,0,1.564018,0,1.57,0
0,0,1.563593,0,1.57,0
0,0,1.563158,0,1.57,0
0,0,1.562713,0,1.57,0
0,0,1.562259,0,1.57,0
0,0,1.561798,0,1.57,0
0,0,1.561329,0,1.57,0
0,0,1.560854,0,1.57,0
0,0,1.560373,0,1.57,0
0,0,1.559888,0,1.57,0
0,0,1.559397,0,1.57,0
0,0,1.558904,0,1.57,0
0,0,1.558408,0,1.57,0
0,0,1.557909,0,1.57,0
0,0,1.55741,0,1.57,0
0,0,1.55691,0,1.57,0
0,0,1.55641,0,1.57,0
0,0,1.55591,0,1.57,0
0,0,1.55541,0,1.57,0
0,0,1.55491,0,1.57,0
0,0,1.55441,0,1.57,0
0,0,1.55391,0,1.57,0
0,0,1.55341,0,1.57,0
0,0,1.55291,0,1.57,0
0,0,1.55241,0,1.57,0
0,0,1.55191,0,1.57,0
0,0,1.55141,0,1.57,0
0,0,1.55091,0,1.57,0
0,0,1.55041,0,1.57,0
0,0,1.54991,0,1.57,0
0,0,1.54941,0,1.57,0
0,0,1.54891,0,1.57,0
0,0,1.54841,0,1.57,0
0,0,1.54791,0,1.57,0
0,0,1.54741,0,1.57,0
0,0,1.54691,0,1.57,0
0,0,1.54641,0,1.57,0
0,0,1.54591,0,1.57,0
0,0,1.54541,0,1.57,0
0,0,1.54491,0,1.57,0
0,0,1.54441,0,1.57,0
0,0,1.54391,0,1.57,0
0,0,1.54341,0,1.57,0
0,0,1.54291,0,1.57,0
0,0,1.54241,0,1.57,0
0,0,1.54191,0,1.57,0
0,0,1.54141,0,1.57,0
0,0,1.54091,0,1.57,0
0,0,1.54041,0,1.57,0
0,0,1.53991,0,1.57,0
0,0,1.53941,0,1.57,0
0,0,1.53891,0,1.57,0
0,0,1.53841,0,1.57,0
0,0,1.53791,0,1.57,0
0,0,1.53741,0,1.57,0
0,0,1.53691,0,1.57,0
0,0,1.53641,0,1.57,0
0,0,1.53591,0,1.57,0
0,0,1.53541,0,1.57,0
0,0,1.53491,0,1.57,0
0,0,1.53441,0,1.57,0
0,0,1.53391,0,1.57,0
0,0,1.53341,0,1.57,0
0,0,1.53291,0,1.57,0
0,0,1.53241,0,1.57,0
0,0,1.53191,0,1.57,0
0,0,1.53141,0,1.57,0
0,0,1.53091,0,1.57,0
0,0,1.53041,0,1.57,0
0,0,1.52991,0,1.57,0
0,0,1.52941,0,1.57,0
0,0,1.52891,0,1.57,0
0,0,1.52841,0,1.57,0
0,0,1.52791,0,1.57,0
0,0,1.52741,0,1.57,0
0,0,1.52691,0,1.57,0
0,0,1.52641,0,1.57,0
0,0,1.52591,0,1.57,0
0,0,1.52541,0,1.57,0
0,0,1.52491,0,1.57,0
0,0,1.52441,0,1.57,0
0,0,1.52391,0,1.57,0
0,0,1.52341,0,1.57,0
0,0,1.52291,0,1.57,0
0,0,1.52241,0,1.57,0
0,0,1.52191,0,1.57,0
0,0,1.52141,0,1.57,0
0,0,1.52091,0,1.57,0
0,0,1.52041,0,1.57,0
0,0,1.51991,0,1.57,0
0,0,1.51941,0,1.57,0
0,0,1.51891,0,1.57,0
0,0,1.51841,0,1.57,0
0,0,1.51791,0,1.57,0
0,0,1.51741,0,1.57,0
0,0,1.51691,0,1.57,0
0,0,1.51641,0,1.57,0
0,0,1.51591,0,1.57,0
0,0,1.51541,0,1.57,0
0,0,1.51491,0,1.57,0
0,0,1.51441,0,1.57,0
0,0,1.51391,0,1.57,0
0,0,1.51341,0,1.57,0
0,0,1.51291,0,1.57,0
0,0,1.51241,0,1.57,0
0,0,1.51191,0,1.57,0
0,0,1.51141,0,1.57,0
0,0,1.51091,0,1.57,0
0,0,1.51041,0,1.57,0
0,0,1.50991,0,1.57,0
0,0,1.50941,0,1.57,0
0,0,1.50891,0,1.57,0
0,0,1.50841,0,1.57,0
0,0,1.50791,0,1.57,0
0,0,1.50741,0,1.57,0
0,0,1.50691,0,1.57,0
0,0,1.50641,0,1.57,0
0,0,1.50591,0,1.57,0
0,0,1.50541,0,1.57,0
0,0,1.50491,0,1.57,0
0,0,1.50441,0,1.57,0
0,0,1.50391,0,1.57,0
0,0,1.50341,0,1.57,0
0,0,1.50291,0,1.57,0
0,0,1.50241,0,1.57,0
0,0,1.50191,0,1.57,0
0,0,1.50141,0,1.57,0
0,0,1.50091,0,1.57,0
0,0,1.50041,0,1.57,0
0,0,1.49991,0,1.57,0
0,0,1.49941,0,1.57,0
0,0,1.49891,0,1.57,0
0,0,1.49841,0,1.57,0
0,0,1.49791,0,1.57,0
0,0,1.49741,0,1.57,0
0,0,1.49691,0,1.57,0
0,0,1.49641,0,1.57,0
0,0,1.49591,0,1.57,0
0,0,1.49541,0,1.57,0
0,0,1.49491,0,1.57,0
0,0,1.49441,0,1.57,0
0,0,1.49391,0,1.57,0
0,0,1.49341,0,1.57,0
0,0,1.49291,0,1.57,0
0,0,1.49241,0,1.57,0
0,0,1.49191,0,1.57,0
0,0,1.49141,0,1.57,0
0,0,1.49091,0,1.57,0
0,0,1.49041,0,1.57,0
0,0,1.48991,0,1.57,0
0,0,1.48941,0,1.57,0
0,0,1.48891,0,1.57,0
0,0,1.48841,0,1.57,0
0,0,1.48791,0,1.57,0
0,0,1.48741,0,1.57,0
0,0,1.48691,0,1.57,0
0,0,1.48641,0,1.57,0
0,0,1.48591,0,1.57,0
0,0,1.48541,0,1.57,0
0,0,1.48491,0,1.57,0
0,0,1.48441,0,1.57,0
0,0,1.48391,0,1.57,0
0,0,1.48341,0,1.57,0
0,0,1.48291,0,1.57,0
0,0,1.48241,0,1.57,0
0,0,1.48191,0,1.57,0
0,0,1.48141,0,1.57,0
0,0,1.48091,0,1.57,0
0,0,1.48041,0,1.57,0
0,0,1.47991,0,1.57,0
0,0,1.47941,0,1.57,0
0,0,1.47891,0,1.57,0
0,0,1.47841,0,1.57,0
0,0,1.47791,0,1.57,0
0,0,1.47741,0,1.57,0
0,0,1.47691,0,1.57,0
0,0,1.47641,0,1.57,0
0,0,1.47591,0,1.57,0
0,0,1.47541,0,1.57,0
0,0,1.47491,0,1.57,0
0,0,1.47441,0,1.57,0
0,0,1.47391,0,1.57,0
0,0,1.47341,0,1.57,0
0,0,1.47291,0,1.57,0
0,0,1.47241,0,1.57,0
0,0,1.47191,0,1.57,0
0,0,1.47141,0,1.57,0
0,0,1.47091,0,1.57,0
0,0,1.47041,0,1.57,0
0,0,1.46991,0,1.57,0
0,0,1.46941,0,1.57,0
0,0,1.46891,0,1.57,0
0,0,1.46841,0,1.57,0
0,0,1.46791,0,1.57,0
0,0,1.46741,0,1.57,0
0,0,1.46691,0,1.57,0
0,0,1.46641,0,1.57,0
0,0,1.46591,0,1.57,0
0,0,1.46541,0,1.57,0
0,0,1.46491,0,1.57,0
0,0,1.46441,0,1.57,0
0,0,1.46391,0,1.57,0
0,0,1.46341,0,1.57,0
0,0,1.46291,0,1.57,0
0,0,1.46241,0,1.57,0
0,0,1.46191,0,1.57,0
0,0,1.46141,0,1.57,0
0,0,1.46091,0,1.57,0
0,0,1.46041,0,1.57,0
0,0,1.45991,0,1.57,0
0,0,1.45941,0,1.57,0
0,0,1.45891,0,1.57,0
0,0,1.45841,0,1.57,0
0,0,1.45791,0,1.57,0
0,0,1.45741,0,1.57,0
0,0,1.45691,0,1.57,0
0,0,1.45641,0,1.57,0
0,0,1.45591,0,1.57,0
0,0,1.45541,0,1.57,0
0,0,1.45491,0,1.57,0
0,0,1.45441,0,1.57,0
0,0,1.45391,0,1.57,0
0,0,1.45341,0,1.57,0
0,0,1.45291,0,1.57,0
0,0,1.45241,0,1.57,0
0,0,1.45191,0,1.57,0
0,0,1.45141,0,1.57,0
0,0,1.45091,0,1.57,0
0,0,1.45041,0,1.57,0
0,0,1.44991,0,1.57,0
0,0,1.44941,0,1.57,0
0,0,1.44891,0,1.57,0
0,0,1.44841,0,1.57,0
0,0,1.44791,0,1.57,0
0,0,1.44741,0,1.57,0
0,0,1.44691,0,1.57,0
0,0,1.44641,0,1.57,0
0,0,1.44591,0,1.57,0
0,0,1.44541,0,1.57,0
0,0,1.44491,0,1.57,0
0,0,1.44441,0,1.57,0
0,0,1.44391,0,1.57,0
0,0,1.44341,0,1.57,0
0,0,1.44291,0,1.57,0
0,0,1.44241,0,1.57,0
0,0,1.44191,0,1.57,0
0,0,1.44141,0,1.57,0
0,0,1.44091,0,1.57,0
0,0,1.44041,0,1.57,0
0,0,1.43991,0,1.57,0
0,0,1.43941,0,1.57,0
0,0,1.43891,0,1.57,0
0,0,1.43841,0,1.57,0
0,0,1.43791,0,1.57,0
0,0,1.43741,0,1.57,0
0,0,1.43691,0,1.57,0
0,0,1.43641,0,1.57,0
0,0,1.43591,0,1.57,0
0,0,1.43541,0,1.57,0
0,0,1.43491,0,1.57,0
0,0,1.43441,0,1.57,0
0,0,1.43391,0,1.57,0
0,0,1.43341,0,1.57,0
0,0,1.43291,0,1.57,0
0,0,1.43241,0,1.57,0
0,0,1.43191,0,1.57,0
0,0,1.43141,0,1.57,0
0,0,1.43091,0,1.57,0
0,0,1.43041,0,1.57,0
0,0,1.42991,0,1.57,0
0,0,1.42941,0,1.57,0
0,0,1.42891,0,1.57,0
0,0,1.42841,0,1.57,0
0,0,1.42791,0,1.57,0
0,0,1.42741,0,1.57,0
0,0,1.42691,0,1.57,0
0,0,1.42641,0,1.57,0
0,0,1.42591,0,1.57,0
0,0,1.42541,0,1.57,0
0,0,1.42491,0,1.57,0
0,0,1.42441,0,1.57,0
0,0,1.42391,0,1.57,0
0,0,1.42341,0,1.57,0
0,0,1.42291,0,1.57,0
0,0,1.42241,0,1.57,0
0,0,1.42191,0,1.57,0
0,0,1.42141,0,1.57,0
0,0,1.42091,0,1.57,0
0,0,1.42041,0,1.57,0
0,0,1.41991,0,1.57,0
0,0,1.41941,0,1.57,0
0,0,1.41891,0,1.57,0
0,0,1.41841,0,1.57,0
0,0,1.41791,0,1.57,0
0,0,1.41741,0,1.57,0
0,0,1.41691,0,1.57,0
0,0,1.41641,0,1.57,0
0,0,1.41591,0,1.57,0
0,0,1.41541,0,1.57,0
0,0,1.41491,0,1.57,0
0,0,1.41441,0,1.57,0
0,0,1.41391,0,1.57,0
0,0,1.41341,0,1.57,0
0,0,1.41291,0,1.57,0
0,0,1.41241,0,1.57,0
0,0,1.41191,0,1.57,0
0,0,1.41141,0,1.57,0
0,0,1.41091,0,1.57,0
0,0,1.41041,0,1.57,0
0,0,1.40991,0,1.57,0
0,0,1.40941,0,1.57,0
0,0,1.40891,0,1.57,0
0,0,1.40841,0,1.57,0
0,0,1.40791,0,1.57,0
0,0,1.40741,0,1.57,0
0,0,1.40691,0,1.57,0
0,0,1.40641,0,1.57,0
0,0,1.40591,0,1.57,0
0,0,1.40541,0,1.57,0
0,0,1.40491,0,1.57,0
0,0,1.40441,0,1.57,0
0,0,1.40391,0,1.57,0
0,0,1.40341,0,1.57,0
0,0,1.40291,0,1.57,0
0,0,1.40241,0,1.57,0
0,0,1.40191,0,1.57,0
0,0,1.40141,0,1.57,0
0,0,1.40091,0,1.57,0
0,0,1.40041,0,1.57,0
0,0,1.39991,0,1.57,0
0,0,1.39941,0,1.57,0
0,0,1.39891,0,1.57,0
